user_id,month,plan,city,total_minutes,messages_sent,data_volume_mb,minutes_included,messages_included,mb_per_month_included,usd_monthly_pay,usd_per_minute,usd_per_message,usd_per_gb,excess_minutes,excess_messages,excess_data_gb,monthly_revenue
1231,2018-09,ultimate,"San Jose-Sunnyvale-Santa Clara, CA MSA",551.29,2.0,19411.23,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1231,2018-10,ultimate,"San Jose-Sunnyvale-Santa Clara, CA MSA",510.45,3.0,16946.96,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1231,2018-11,ultimate,"San Jose-Sunnyvale-Santa Clara, CA MSA",474.13,3.0,16410.25,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1231,2018-12,ultimate,"San Jose-Sunnyvale-Santa Clara, CA MSA",554.57,3.0,17326.59,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1232,2018-04,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",358.91,0.0,9727.59,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1232,2018-05,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",582.94,2.0,15035.58,500,50,15360,20,0.03,0.03,10,82.94000000000005,0.0,0.0,22.49
1232,2018-06,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",477.95,3.0,15664.87,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.2977246093750008,22.98
1232,2018-07,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",551.15,2.0,15422.94,500,50,15360,20,0.03,0.03,10,51.14999999999998,0.0,0.0614648437500005,22.15
1232,2018-08,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",599.8,0.0,15929.76,500,50,15360,20,0.03,0.03,10,99.79999999999995,0.0,0.5564062500000002,28.56
1232,2018-09,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",476.22,4.0,22794.48,500,50,15360,20,0.03,0.03,10,0.0,0.0,7.260234375,92.6
1232,2018-10,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",489.33,4.0,15508.529999999999,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.14504882812499886,21.45
1232,2018-11,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",643.06,1.0,17510.36,500,50,15360,20,0.03,0.03,10,143.05999999999995,0.0,2.0999609375000006,45.29
1232,2018-12,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",611.23,3.0,17936.99,500,50,15360,20,0.03,0.03,10,111.23000000000002,0.0,2.5165917968750016,48.5
1233,2018-10,surf,"Atlanta-Sandy Springs-Roswell, GA MSA",125.13000000000001,0.0,8920.32,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1233,2018-11,surf,"Atlanta-Sandy Springs-Roswell, GA MSA",247.03,0.0,22779.82,500,50,15360,20,0.03,0.03,10,0.0,0.0,7.24591796875,92.46
1233,2018-12,surf,"Atlanta-Sandy Springs-Roswell, GA MSA",343.31,0.0,18768.07,500,50,15360,20,0.03,0.03,10,0.0,0.0,3.3281933593749997,53.28
1234,2018-12,ultimate,"Seattle-Tacoma-Bellevue, WA MSA",476.41,53.0,9299.3,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1235,2018-11,surf,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",318.43,33.0,13245.86,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1235,2018-12,surf,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",137.59,28.0,7245.31,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1236,2018-04,ultimate,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",251.98,28.0,15603.83,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1236,2018-05,ultimate,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",346.37,35.0,14906.16,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1236,2018-06,ultimate,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",404.44,32.0,18925.44,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1236,2018-07,ultimate,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",503.74,20.0,13604.83,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1236,2018-08,ultimate,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",409.99,36.0,17954.65,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1236,2018-09,ultimate,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",593.39,23.0,17586.99,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1236,2018-10,ultimate,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",543.79,17.0,15205.5,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1236,2018-11,ultimate,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",648.52,24.0,17141.73,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1236,2018-12,ultimate,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",556.88,29.0,19703.65,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1237,2018-09,ultimate,"New York-Newark-Jersey City, NY-NJ-PA MSA",614.9,30.0,13358.56,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1237,2018-10,ultimate,"New York-Newark-Jersey City, NY-NJ-PA MSA",701.3,36.0,11199.210000000001,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1237,2018-11,ultimate,"New York-Newark-Jersey City, NY-NJ-PA MSA",708.85,33.0,7367.0,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1237,2018-12,ultimate,"New York-Newark-Jersey City, NY-NJ-PA MSA",699.11,41.0,15369.49,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1238,2018-11,surf,"Dallas-Fort Worth-Arlington, TX MSA",394.29,0.0,22351.4,500,50,15360,20,0.03,0.03,10,0.0,0.0,6.827539062500001,88.28
1238,2018-12,surf,"Dallas-Fort Worth-Arlington, TX MSA",490.62,0.0,22777.73,500,50,15360,20,0.03,0.03,10,0.0,0.0,7.243876953125,92.44
1239,2018-10,surf,"Fresno, CA MSA",362.18,0.0,13808.210000000001,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1239,2018-11,surf,"Fresno, CA MSA",550.2,0.0,13955.03,500,50,15360,20,0.03,0.03,10,50.200000000000045,0.0,0.0,21.51
1239,2018-12,surf,"Fresno, CA MSA",613.49,0.0,17206.28,500,50,15360,20,0.03,0.03,10,113.49000000000001,0.0,1.8030078124999989,41.43
1240,2018-06,surf,"Baton Rouge, LA MSA",169.94,3.0,8454.95,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1240,2018-07,surf,"Baton Rouge, LA MSA",1112.88,9.0,34750.43,500,50,15360,20,0.03,0.03,10,612.8800000000001,0.0,18.935966796875,227.75
1240,2018-08,surf,"Baton Rouge, LA MSA",1038.8799999999999,15.0,49950.58,500,50,15360,20,0.03,0.03,10,538.8799999999999,0.0,33.77986328125,373.97
1240,2018-09,surf,"Baton Rouge, LA MSA",1146.22,12.0,30851.55,500,50,15360,20,0.03,0.03,10,646.22,0.0,15.128466796875,190.67
1240,2018-10,surf,"Baton Rouge, LA MSA",1129.04,9.0,42128.840000000004,500,50,15360,20,0.03,0.03,10,629.04,0.0,26.141445312500004,300.29
1240,2018-11,surf,"Baton Rouge, LA MSA",958.48,11.0,33644.72,500,50,15360,20,0.03,0.03,10,458.48,0.0,17.856171875,212.32
1240,2018-12,surf,"Baton Rouge, LA MSA",1055.41,18.0,41729.17,500,50,15360,20,0.03,0.03,10,555.4100000000001,0.0,25.751142578125,294.17
1241,2018-09,surf,"Richmond, VA MSA",457.15,20.0,9184.64,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1241,2018-10,surf,"Richmond, VA MSA",696.44,41.0,10170.63,500,50,15360,20,0.03,0.03,10,196.44000000000005,0.0,0.0,25.89
1241,2018-11,surf,"Richmond, VA MSA",574.87,26.0,6419.27,500,50,15360,20,0.03,0.03,10,74.87,0.0,0.0,22.25
1241,2018-12,surf,"Richmond, VA MSA",546.78,45.0,14071.01,500,50,15360,20,0.03,0.03,10,46.77999999999997,0.0,0.0,21.4
1242,2018-10,surf,"San Antonio-New Braunfels, TX MSA",236.5,66.0,10893.72,500,50,15360,20,0.03,0.03,10,0.0,16.0,0.0,20.48
1242,2018-11,surf,"San Antonio-New Braunfels, TX MSA",247.89,62.0,14706.14,500,50,15360,20,0.03,0.03,10,0.0,12.0,0.0,20.36
1242,2018-12,surf,"San Antonio-New Braunfels, TX MSA",219.84,64.0,9810.87,500,50,15360,20,0.03,0.03,10,0.0,14.0,0.0,20.42
1243,2018-10,surf,"Phoenix-Mesa-Chandler, AZ MSA",58.75,8.0,12057.33,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1243,2018-11,surf,"Phoenix-Mesa-Chandler, AZ MSA",468.09,16.0,22394.04,500,50,15360,20,0.03,0.03,10,0.0,0.0,6.869179687500001,88.69
1243,2018-12,surf,"Phoenix-Mesa-Chandler, AZ MSA",383.42,24.0,28824.21,500,50,15360,20,0.03,0.03,10,0.0,0.0,13.148642578125,151.49
1244,2018-11,surf,"Birmingham-Hoover, AL MSA",143.78,33.0,20203.12,500,50,15360,20,0.03,0.03,10,0.0,0.0,4.729609374999999,67.3
1244,2018-12,surf,"Birmingham-Hoover, AL MSA",144.49,41.0,19531.16,500,50,15360,20,0.03,0.03,10,0.0,0.0,4.0733984375,60.73
1245,2018-07,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",58.71,4.0,2530.84,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1245,2018-08,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",242.5,7.0,9636.65,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1245,2018-09,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",316.27,9.0,6875.84,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1245,2018-10,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",319.08,10.0,9238.86,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1245,2018-11,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",169.36,15.0,12283.49,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1245,2018-12,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",350.74,9.0,4821.57,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1246,2018-02,ultimate,"Tampa-St. Petersburg-Clearwater, FL MSA",581.19,26.0,20092.89,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1246,2018-03,ultimate,"Tampa-St. Petersburg-Clearwater, FL MSA",588.72,21.0,31093.21,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.36446289062499915,72.55
1246,2018-04,ultimate,"Tampa-St. Petersburg-Clearwater, FL MSA",660.03,19.0,26662.62,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1246,2018-05,ultimate,"Tampa-St. Petersburg-Clearwater, FL MSA",606.76,19.0,19820.760000000002,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1246,2018-06,ultimate,"Tampa-St. Petersburg-Clearwater, FL MSA",442.4,14.0,17066.01,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1246,2018-07,ultimate,"Tampa-St. Petersburg-Clearwater, FL MSA",822.34,18.0,17422.16,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1246,2018-08,ultimate,"Tampa-St. Petersburg-Clearwater, FL MSA",656.52,15.0,18177.28,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1246,2018-09,ultimate,"Tampa-St. Petersburg-Clearwater, FL MSA",305.81,8.0,7999.389999999999,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1247,2018-07,ultimate,"Los Angeles-Long Beach-Anaheim, CA MSA",178.31,29.0,5598.34,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1247,2018-08,ultimate,"Los Angeles-Long Beach-Anaheim, CA MSA",397.52,119.0,15364.48,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1247,2018-09,ultimate,"Los Angeles-Long Beach-Anaheim, CA MSA",587.47,109.0,20909.73,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1247,2018-10,ultimate,"Los Angeles-Long Beach-Anaheim, CA MSA",496.68,110.0,14394.15,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1247,2018-11,ultimate,"Los Angeles-Long Beach-Anaheim, CA MSA",557.08,121.0,17459.46,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1247,2018-12,ultimate,"Los Angeles-Long Beach-Anaheim, CA MSA",467.0,112.0,26551.09,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1248,2018-11,surf,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",93.71000000000001,10.0,1869.23,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1248,2018-12,surf,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",908.06,102.0,17330.7,500,50,15360,20,0.03,0.03,10,408.05999999999995,52.0,1.9245117187500007,53.05
1249,2018-05,ultimate,"Cincinnati, OH-KY-IN MSA",322.36,19.0,9452.18,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1249,2018-06,ultimate,"Cincinnati, OH-KY-IN MSA",476.61,32.0,16483.84,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1249,2018-07,ultimate,"Cincinnati, OH-KY-IN MSA",793.52,26.0,14209.539999999999,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1249,2018-08,ultimate,"Cincinnati, OH-KY-IN MSA",518.52,39.0,18809.16,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1249,2018-09,ultimate,"Cincinnati, OH-KY-IN MSA",489.65,47.0,17041.18,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1249,2018-10,ultimate,"Cincinnati, OH-KY-IN MSA",531.08,36.0,11660.19,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1250,2018-10,ultimate,"Houston-The Woodlands-Sugar Land, TX MSA",499.88,53.0,8511.32,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1250,2018-11,ultimate,"Houston-The Woodlands-Sugar Land, TX MSA",565.01,69.0,11680.55,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1250,2018-12,ultimate,"Houston-The Woodlands-Sugar Land, TX MSA",359.07,79.0,8733.2,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1251,2018-03,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",234.99,20.0,13867.94,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1251,2018-04,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",463.85,33.0,22601.96,500,50,15360,20,0.03,0.03,10,0.0,0.0,7.072226562499999,90.72
1251,2018-05,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",537.47,39.0,21218.65,500,50,15360,20,0.03,0.03,10,37.47000000000003,0.0,5.721337890625001,78.34
1251,2018-06,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",454.33,33.0,29479.36,500,50,15360,20,0.03,0.03,10,0.0,0.0,13.7884375,157.88
1251,2018-07,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",548.64,39.0,22913.54,500,50,15360,20,0.03,0.03,10,48.639999999999986,0.0,7.376503906250001,95.22
1251,2018-08,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",581.97,20.0,34474.37,500,50,15360,20,0.03,0.03,10,81.97000000000003,0.0,18.666376953125003,209.12
1251,2018-09,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",502.64,29.0,21295.69,500,50,15360,20,0.03,0.03,10,2.6399999999999864,0.0,5.796572265624999,78.04
1251,2018-10,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",611.37,33.0,28883.57,500,50,15360,20,0.03,0.03,10,111.37,0.0,13.206611328125,155.41
1251,2018-11,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",519.62,29.0,18230.67,500,50,15360,20,0.03,0.03,10,19.620000000000005,0.0,2.8033886718749983,48.62
1251,2018-12,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",557.74,35.0,20720.46,500,50,15360,20,0.03,0.03,10,57.74000000000001,0.0,5.234824218749999,74.08
1252,2018-06,surf,"Detroit-Warren-Dearborn, MI MSA",258.07,13.0,8275.41,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1252,2018-07,surf,"Detroit-Warren-Dearborn, MI MSA",432.41,39.0,14321.31,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1252,2018-08,surf,"Detroit-Warren-Dearborn, MI MSA",345.71999999999997,26.0,12872.529999999999,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1252,2018-09,surf,"Detroit-Warren-Dearborn, MI MSA",421.38,28.0,15538.58,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.17439453124999993,21.74
1252,2018-10,surf,"Detroit-Warren-Dearborn, MI MSA",444.4,37.0,16963.29,500,50,15360,20,0.03,0.03,10,0.0,0.0,1.5657128906250009,35.66
1252,2018-11,surf,"Detroit-Warren-Dearborn, MI MSA",413.79,30.0,13417.19,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1252,2018-12,surf,"Detroit-Warren-Dearborn, MI MSA",460.24,35.0,12730.13,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1253,2018-09,ultimate,"Cleveland-Elyria, OH MSA",94.68,26.0,12656.35,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1253,2018-10,ultimate,"Cleveland-Elyria, OH MSA",144.15,22.0,17512.91,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1253,2018-11,ultimate,"Cleveland-Elyria, OH MSA",121.98,25.0,13641.06,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1253,2018-12,ultimate,"Cleveland-Elyria, OH MSA",130.5,19.0,15608.62,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1254,2018-08,surf,"Detroit-Warren-Dearborn, MI MSA",513.68,106.0,20908.48,500,50,15360,20,0.03,0.03,10,13.67999999999995,56.0,5.4184375,76.27
1254,2018-09,surf,"Detroit-Warren-Dearborn, MI MSA",417.2,112.0,17574.1,500,50,15360,20,0.03,0.03,10,0.0,62.0,2.1622070312499986,43.48
1254,2018-10,surf,"Detroit-Warren-Dearborn, MI MSA",507.26,106.0,21385.739999999998,500,50,15360,20,0.03,0.03,10,7.259999999999991,56.0,5.884511718749998,80.74
1254,2018-11,surf,"Detroit-Warren-Dearborn, MI MSA",532.93,91.0,20514.22,500,50,15360,20,0.03,0.03,10,32.92999999999995,41.0,5.033417968750001,72.55
1254,2018-12,surf,"Detroit-Warren-Dearborn, MI MSA",413.04,110.0,16751.52,500,50,15360,20,0.03,0.03,10,0.0,60.0,1.3589062500000004,35.39
1255,2018-08,ultimate,"Oklahoma City, OK MSA",589.42,54.0,11136.87,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1255,2018-09,ultimate,"Oklahoma City, OK MSA",434.77,47.0,10052.62,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1255,2018-10,ultimate,"Oklahoma City, OK MSA",462.07,57.0,10453.05,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1255,2018-11,ultimate,"Oklahoma City, OK MSA",612.97,49.0,7635.97,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1255,2018-12,ultimate,"Oklahoma City, OK MSA",682.7,60.0,9462.2,3000,1000,30720,70,0.01,0.01,7,0.0,0.0,0.0,70.0
1256,2018-09,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",312.97,17.0,11870.53,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1256,2018-10,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",500.79,20.0,10774.25,500,50,15360,20,0.03,0.03,10,0.7900000000000205,0.0,0.0,20.02
1256,2018-11,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",571.2,27.0,21209.66,500,50,15360,20,0.03,0.03,10,71.20000000000005,0.0,5.71255859375,79.26
1256,2018-12,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",503.44,33.0,10866.38,500,50,15360,20,0.03,0.03,10,3.4399999999999977,0.0,0.0,20.1
1257,2018-04,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",156.37,4.0,3703.5,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1257,2018-05,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",707.77,35.0,15842.46,500,50,15360,20,0.03,0.03,10,207.76999999999998,0.0,0.47115234374999915,30.94
1257,2018-06,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",573.64,32.0,14845.76,500,50,15360,20,0.03,0.03,10,73.63999999999999,0.0,0.0,22.21
1257,2018-07,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",487.95,37.0,13555.5,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1257,2018-08,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",479.98,34.0,12760.7,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1257,2018-09,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",562.46,34.0,5069.39,500,50,15360,20,0.03,0.03,10,62.460000000000036,0.0,0.0,21.87
1257,2018-10,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",574.61,30.0,15201.25,500,50,15360,20,0.03,0.03,10,74.61000000000001,0.0,0.0,22.24
1257,2018-11,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",707.53,25.0,20401.55,500,50,15360,20,0.03,0.03,10,207.52999999999997,0.0,4.923388671874999,75.46
1257,2018-12,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",605.9,39.0,16263.460000000001,500,50,15360,20,0.03,0.03,10,105.89999999999998,0.0,0.8822851562500009,32.0
1258,2018-07,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",25.86,31.0,15041.36,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1258,2018-08,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",30.87,45.0,19853.09,500,50,15360,20,0.03,0.03,10,0.0,0.0,4.387783203125,63.88
1258,2018-09,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",38.14,49.0,19041.96,500,50,15360,20,0.03,0.03,10,0.0,0.0,3.595664062499999,55.96
1258,2018-10,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",110.78,55.0,18282.69,500,50,15360,20,0.03,0.03,10,0.0,5.0,2.8541894531249987,48.69
1258,2018-11,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",30.78,48.0,21419.19,500,50,15360,20,0.03,0.03,10,0.0,0.0,5.917177734374999,79.17
1258,2018-12,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",125.17,49.0,24029.0,500,50,15360,20,0.03,0.03,10,0.0,0.0,8.4658203125,104.66
1259,2018-03,surf,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",153.93,17.0,1280.9,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1259,2018-04,surf,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",85.25,27.0,3519.44,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1259,2018-05,surf,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",167.98,29.0,3339.33,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1259,2018-06,surf,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",113.52000000000001,32.0,1342.4499999999998,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1259,2018-07,surf,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",189.05,17.0,2114.01,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1259,2018-08,surf,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",189.45,36.0,2520.61,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1259,2018-09,surf,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",140.84,34.0,3282.23,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1259,2018-10,surf,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",92.39999999999999,41.0,1953.3,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1259,2018-11,surf,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",99.09,32.0,3239.7,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1259,2018-12,surf,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",177.98000000000002,36.0,1078.27,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1260,2018-12,surf,"Los Angeles-Long Beach-Anaheim, CA MSA",476.27,80.0,19766.78,500,50,15360,20,0.03,0.03,10,0.0,30.0,4.303496093749999,63.93
1261,2018-02,surf,"Kansas City, MO-KS MSA",53.34,11.0,7045.44,500,50,15360,20,0.03,0.03,10,0.0,0.0,0.0,20.0
1261,2018-03,surf,"Kansas City, MO-KS MSA",286.66,54.0,17755.59,500,50,15360,20,0.03,0.03,10,0.0,4.0,2.339443359375,43.51
1261,2018-04,surf,"Kansas City, MO-KS MSA",471.89,37.0,21853.35,500,50,15360,20,0.03,0.03,10,0.0,0.0,6.341162109374999,83.41
1261,2018-05,surf,"Kansas City, MO-KS MSA",505.82,49.0,21436.7,500,50,15360,20,0.03,0.03,10,5.819999999999993,0.0,5.934277343750001,79.52
1261,2018-06,surf,"Kansas City, MO-KS MSA",414.98,52.0,13083.77,500,50,15360,20,0.03,0.03,10,0.0,2.0,0.0,20.06
1261,2018-07,surf,"Kansas City, MO-KS MSA",485.71,49.0,25447.5,500,50,15360,20,0.03,0.03,10,0.0,0.0,9.85107421875,118.51
1261,2018-08,surf,"Kansas City, MO-KS MSA",454.75,49.0,17556.64,500,50,15360,20,0.03,0.03,10,0.0,0.0,2.1451562499999994,41.45
1261,2018-09,surf,"Kansas City, MO-KS MSA",590.3,49.0,16958.98,500,50,15360,20,0.03,0.03,10,90.29999999999995,0.0,1.5615039062499996,38.32
1261,2018-10,surf,"Kansas City, MO-KS MSA",566.37,57.0,17573.63,500,50,15360,20,0.03,0.03,10,66.37,7.0,2.161748046875001,43.82
1261,2018-11,surf,"Kansas City, MO-KS MSA",533.77,46.0,15404.34,500,50,15360,20,0.03,0.03,10,33.76999999999998,0.0,0.04330078125000014,21.45
1261,2018-12,surf,"Kansas City, MO-KS MSA",550.93,50.0,17214.93,500,50,15360,20,0.03,0.03,10,50.92999999999995,0.0,1.8114550781250003,39.64
